participant,participant_order,participant_session,condition,condition_session,source_file,timestamp_utc,seconds_from_active_start,event,mode,position,depth
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,2026-06-10 07:52:55.113571300+00:00,17.239197,detail_exited,Browsing,0.5037,0.3797
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,2026-06-10 07:52:55.790610900+00:00,17.916236,touch_ended,Browsing,0.5425,0.3445
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,2026-06-10 07:52:57.063691700+00:00,19.189317,touch_started,Browsing,0.5537,0.3479
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,2026-06-10 07:52:57.063691700+00:00,19.189317,selection_confirmed,Browsing,0.5537,0.3479
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,2026-06-10 07:52:57.064696600+00:00,19.190322,mode_changed,Detail,0.5537,0.3479
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,2026-06-10 07:52:57.064696600+00:00,19.190322,detail_entered,Detail,0.5537,0.3479
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,2026-06-10 07:52:57.256536600+00:00,19.382162,touch_ended,Detail,0.5564,0.3353
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,2026-06-10 07:52:58.408137900+00:00,20.533763,space_pressed,Detail,0.5994,0.4768
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,2026-06-10 07:53:05.383733900+00:00,27.509359,touch_started,Detail,0.5774,0.3563
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,2026-06-10 07:53:05.383733900+00:00,27.509359,mode_changed,Browsing,0.5774,0.3563
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,2026-06-10 07:53:05.384734200+00:00,27.51036,detail_exited,Browsing,0.5774,0.3563
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,2026-06-10 07:53:07.253305900+00:00,29.378931,touch_ended,Browsing,0.4751,0.239
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,2026-06-10 07:53:07.602254300+00:00,29.72788,touch_started,Browsing,0.4381,0.2553
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,2026-06-10 07:53:07.602254300+00:00,29.72788,candidate_changed,Browsing,0.4381,0.2553
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,2026-06-10 07:53:08.181813800+00:00,30.307439,touch_ended,Browsing,0.4178,0.2492
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,2026-06-10 07:53:12.032963100+00:00,34.158589,pose_tracking_lost,Browsing,0.4087,0.2226
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,2026-06-10 07:53:12.033962600+00:00,34.159588,mode_changed,Overview,0.4087,0.2226
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,2026-06-10 07:53:12.181980400+00:00,34.307606,pose_tracking_restored,Overview,0.4087,0.2226
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,2026-06-10 07:53:12.182986200+00:00,34.308612,mode_changed,Browsing,0.4079,0.2229
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,2026-06-10 07:53:12.182986200+00:00,34.308612,candidate_changed,Browsing,0.4079,0.2229
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,2026-06-10 07:53:12.273206100+00:00,34.398832,touch_started,Browsing,0.3731,0.2361
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,2026-06-10 07:53:12.273206100+00:00,34.398832,selection_confirmed,Browsing,0.3731,0.2361
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,2026-06-10 07:53:12.273206100+00:00,34.398832,mode_changed,Detail,0.3731,0.2361
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,2026-06-10 07:53:12.274211900+00:00,34.399837,detail_entered,Detail,0.3731,0.2361
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,2026-06-10 07:53:12.625514600+00:00,34.75114,touch_ended,Detail,0.3475,0.2297
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,2026-06-10 07:53:12.866367900+00:00,34.991993,touch_started,Detail,0.3519,0.2261
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,2026-06-10 07:53:12.867872500+00:00,34.993498,mode_changed,Browsing,0.3519,0.2261
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,2026-06-10 07:53:12.867872500+00:00,34.993498,detail_exited,Browsing,0.3519,0.2261
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,2026-06-10 07:53:13.704019500+00:00,35.829645,touch_ended,Browsing,0.3469,0.2165
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,2026-06-10 07:53:14.063076900+00:00,36.188702,touch_started,Browsing,0.3512,0.2145
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,2026-06-10 07:53:14.064083200+00:00,36.189709,candidate_changed,Browsing,0.3512,0.2145
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,2026-06-10 07:53:14.790376100+00:00,36.916002,touch_ended,Browsing,0.4097,0.2192
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,2026-06-10 07:53:17.780499700+00:00,39.906125,touch_started,Browsing,0.3864,0.2223
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,2026-06-10 07:53:17.780499700+00:00,39.906125,candidate_changed,Browsing,0.3864,0.2223
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,2026-06-10 07:53:18.787162100+00:00,40.912788,touch_ended,Browsing,0.3817,0.2198
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,2026-06-10 07:53:18.878309+00:00,41.003935,touch_started,Browsing,0.3719,0.2238
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,2026-06-10 07:53:23.617215500+00:00,45.742841,touch_ended,Browsing,0.4653,0.2826
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,2026-06-10 07:53:24.305580800+00:00,46.431206,touch_started,Browsing,0.4659,0.2883
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,2026-06-10 07:53:24.306579800+00:00,46.432205,selection_confirmed,Browsing,0.4659,0.2883
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,2026-06-10 07:53:24.307086100+00:00,46.432712,mode_changed,Detail,0.4659,0.2883
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,2026-06-10 07:53:24.307590700+00:00,46.433216,detail_entered,Detail,0.4659,0.2883
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,2026-06-10 07:53:24.472983+00:00,46.598609,touch_ended,Detail,0.4669,0.284
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,2026-06-10 07:53:25.406896300+00:00,47.532522,touch_started,Detail,0.47,0.2967
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,2026-06-10 07:53:25.407901500+00:00,47.533527,mode_changed,Browsing,0.47,0.2967
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,2026-06-10 07:53:25.407901500+00:00,47.533527,detail_exited,Browsing,0.47,0.2967
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,2026-06-10 07:53:25.556223600+00:00,47.681849,touch_ended,Browsing,0.468,0.2912
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,2026-06-10 07:53:27.353463700+00:00,49.479089,touch_started,Browsing,0.4995,0.3776
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,2026-06-10 07:53:27.354464100+00:00,49.48009,selection_confirmed,Browsing,0.4995,0.3776
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,2026-06-10 07:53:27.354971500+00:00,49.480597,mode_changed,Detail,0.4995,0.3776
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,2026-06-10 07:53:27.355477900+00:00,49.481103,detail_entered,Detail,0.4995,0.3776
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,2026-06-10 07:53:27.447065800+00:00,49.572691,touch_ended,Detail,0.5104,0.3614
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,2026-06-10 07:53:28.478178100+00:00,50.603804,touch_started,Detail,0.5385,0.3414
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,2026-06-10 07:53:28.479681100+00:00,50.605307,mode_changed,Browsing,0.5385,0.3414
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,2026-06-10 07:53:28.479681100+00:00,50.605307,detail_exited,Browsing,0.5385,0.3414
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,2026-06-10 07:53:29.407141800+00:00,51.532767,touch_ended,Browsing,0.5303,0.3208
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,2026-06-10 07:53:29.767899400+00:00,51.893525,touch_started,Browsing,0.531,0.329
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,2026-06-10 07:53:29.768899900+00:00,51.894525,selection_confirmed,Browsing,0.531,0.329
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,2026-06-10 07:53:29.768899900+00:00,51.894525,mode_changed,Detail,0.531,0.329
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,2026-06-10 07:53:29.768899900+00:00,51.894525,detail_entered,Detail,0.531,0.329
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,2026-06-10 07:53:30.506919100+00:00,52.632545,touch_ended,Detail,0.5271,0.3181
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,2026-06-10 07:53:30.897660600+00:00,53.023286,touch_started,Detail,0.5258,0.3297
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,2026-06-10 07:53:30.897660600+00:00,53.023286,mode_changed,Browsing,0.5258,0.3297
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,2026-06-10 07:53:30.898665800+00:00,53.024291,detail_exited,Browsing,0.5258,0.3297
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,2026-06-10 07:53:34.341329400+00:00,56.466955,touch_ended,Browsing,0.5256,0.3304
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,2026-06-10 07:53:35.010282+00:00,57.135908,touch_started,Browsing,0.5342,0.3291
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,2026-06-10 07:53:35.011832600+00:00,57.137458,selection_confirmed,Browsing,0.5342,0.3291
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,2026-06-10 07:53:35.011832600+00:00,57.137458,mode_changed,Detail,0.5342,0.3291
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,2026-06-10 07:53:35.012839800+00:00,57.138465,detail_entered,Detail,0.5342,0.3291
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,2026-06-10 07:53:36.517227200+00:00,58.642853,touch_ended,Detail,0.5391,0.3228
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,2026-06-10 07:53:39.069605400+00:00,61.195231,touch_started,Detail,0.5439,0.3163
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,2026-06-10 07:53:39.070605100+00:00,61.196231,mode_changed,Browsing,0.5439,0.3163
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,2026-06-10 07:53:39.070605100+00:00,61.196231,detail_exited,Browsing,0.5439,0.3163
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,2026-06-10 07:53:39.949164300+00:00,62.07479,touch_ended,Browsing,0.5455,0.3162
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,2026-06-10 07:53:41.206958700+00:00,63.332584,space_pressed,Browsing,0.5694,0.4853
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,2026-06-10 07:53:43.496031900+00:00,65.621657,intro_back_clicked,Browsing,0.6274,0.8608
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,2026-06-10 07:53:43.497536100+00:00,65.623162,session_end,Browsing,0.6273,0.8609
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:53:56.852496400+00:00,-3.615924,session_start,Overview,0.5,0.5
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:53:56.860531400+00:00,-3.607889,pose_tracking_lost,Overview,0.5,0.5
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:00.466319400+00:00,-0.0021010000000000195,pose_tracking_restored,Overview,0.5,0.5
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:00.468419900+00:00,0.0,mode_changed,Browsing,0.4959,0.5014
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:00.468419900+00:00,0.0,candidate_changed,Browsing,0.4959,0.5014
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:01.468298300+00:00,0.999878,pose_tracking_lost,Browsing,0.1059,0.6323
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:01.469809900+00:00,1.00139,mode_changed,Overview,0.1059,0.6323
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:02.805561900+00:00,2.337142,pose_tracking_restored,Overview,0.1059,0.6323
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:02.807074+00:00,2.338654,mode_changed,Browsing,0.1143,0.6372
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:02.807074+00:00,2.338654,candidate_changed,Browsing,0.1143,0.6372
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:08.080323600+00:00,7.611903,touch_started,Browsing,0.7107,0.231
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:08.080323600+00:00,7.611903,candidate_changed,Browsing,0.7107,0.231
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:08.430182300+00:00,7.961762,touch_ended,Browsing,0.7509,0.2229
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:08.619460600+00:00,8.15104,touch_started,Browsing,0.738,0.2224
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:08.620612900+00:00,8.152193,candidate_changed,Browsing,0.738,0.2224
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:09.176767900+00:00,8.708348,touch_ended,Browsing,0.7504,0.2228
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:12.855360900+00:00,12.386941,pose_tracking_lost,Browsing,0.414,0.2153
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:12.856361500+00:00,12.387941,mode_changed,Overview,0.414,0.2153
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:15.428364+00:00,14.959944,pose_tracking_restored,Overview,0.414,0.2153
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:15.429369900+00:00,14.96095,mode_changed,Browsing,0.4142,0.2151
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:15.429369900+00:00,14.96095,candidate_changed,Browsing,0.4142,0.2151
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:18.292748600+00:00,17.824328,touch_started,Browsing,0.4938,0.3499
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:18.293254800+00:00,17.824834,selection_confirmed,Browsing,0.4938,0.3499
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:18.293254800+00:00,17.824834,mode_changed,Detail,0.4938,0.3499
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:18.293254800+00:00,17.824834,detail_entered,Detail,0.4938,0.3499
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:18.394181200+00:00,17.925761,touch_ended,Detail,0.4936,0.3205
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:22.224536700+00:00,21.756116,space_pressed,Detail,0.5519,0.4357
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:24.424667800+00:00,23.956247,touch_started,Detail,0.5926,0.3397
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:24.425801+00:00,23.957381,mode_changed,Browsing,0.5926,0.3397
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:24.426312300+00:00,23.957892,detail_exited,Browsing,0.5926,0.3397
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:24.619536400+00:00,24.151116,touch_ended,Browsing,0.5939,0.3268
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:24.799530900+00:00,24.331111,touch_started,Browsing,0.5977,0.3252
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:24.800063100+00:00,24.331643,selection_confirmed,Browsing,0.5977,0.3252
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:24.800590900+00:00,24.332171,mode_changed,Detail,0.5977,0.3252
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:24.801128100+00:00,24.332708,detail_entered,Detail,0.5977,0.3252
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:25.150895100+00:00,24.682475,touch_ended,Detail,0.5943,0.3212
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:32.196716700+00:00,31.728296,touch_started,Detail,0.6743,0.2812
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:32.197721500+00:00,31.729301,mode_changed,Browsing,0.6743,0.2812
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:32.197721500+00:00,31.729301,detail_exited,Browsing,0.6743,0.2812
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:33.339681400+00:00,32.871261,touch_ended,Browsing,0.657,0.2547
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:33.726802900+00:00,33.258383,touch_started,Browsing,0.6573,0.2581
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:33.727821800+00:00,33.259401,selection_confirmed,Browsing,0.6573,0.2581
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:33.727821800+00:00,33.259401,mode_changed,Detail,0.6573,0.2581
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:33.727821800+00:00,33.259401,detail_entered,Detail,0.6573,0.2581
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:35.040343700+00:00,34.571923,touch_ended,Detail,0.6635,0.2596
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:35.422599800+00:00,34.954179,touch_started,Detail,0.6832,0.2792
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:35.423113500+00:00,34.954693,mode_changed,Browsing,0.6832,0.2792
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:35.424119500+00:00,34.955699,detail_exited,Browsing,0.6832,0.2792
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:35.598475600+00:00,35.130055,touch_ended,Browsing,0.6631,0.262
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:35.690198500+00:00,35.221778,touch_started,Browsing,0.6579,0.2566
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:35.690198500+00:00,35.221778,selection_confirmed,Browsing,0.6579,0.2566
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:35.690198500+00:00,35.221778,mode_changed,Detail,0.6579,0.2566
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:35.691204+00:00,35.222784,detail_entered,Detail,0.6579,0.2566
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:35.810994800+00:00,35.342574,touch_ended,Detail,0.6529,0.2546
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:36.151774800+00:00,35.683354,touch_started,Detail,0.6543,0.2561
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:36.152279800+00:00,35.683859,mode_changed,Browsing,0.6543,0.2561
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:36.152784600+00:00,35.684364,detail_exited,Browsing,0.6543,0.2561
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:36.902833900+00:00,36.434414,touch_ended,Browsing,0.6578,0.2636
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:37.127657+00:00,36.659237,touch_started,Browsing,0.6871,0.2801
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:37.128170300+00:00,36.65975,candidate_changed,Browsing,0.6871,0.2801
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:37.585327400+00:00,37.116907,touch_ended,Browsing,0.7001,0.2656
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:38.530495300+00:00,38.062075,touch_started,Browsing,0.6713,0.2452
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:38.530495300+00:00,38.062075,candidate_changed,Browsing,0.6713,0.2452
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:38.669649500+00:00,38.201229,touch_ended,Browsing,0.682,0.2464
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:39.866023900+00:00,39.397604,touch_started,Browsing,0.7042,0.2582
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:39.866023900+00:00,39.397604,candidate_changed,Browsing,0.7042,0.2582
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:41.962598800+00:00,41.494178,touch_ended,Browsing,0.6062,0.2238
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:46.991572400+00:00,46.523152,pose_tracking_lost,Browsing,0.394,0.2501
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:46.991572400+00:00,46.523152,mode_changed,Overview,0.394,0.2501
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:47.683499600+00:00,47.215079,pose_tracking_restored,Overview,0.394,0.2501
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:47.685296700+00:00,47.216876,mode_changed,Browsing,0.393,0.2503
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:47.685812200+00:00,47.217392,candidate_changed,Browsing,0.393,0.2503
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:48.376641900+00:00,47.908222,touch_started,Browsing,0.3575,0.25
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:48.377147800+00:00,47.908727,candidate_changed,Browsing,0.3575,0.25
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:48.417727900+00:00,47.949308,touch_ended,Browsing,0.3569,0.2493
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:52.351523300+00:00,51.883103,pose_tracking_lost,Browsing,0.4732,0.3074
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:52.353052100+00:00,51.884632,mode_changed,Overview,0.4732,0.3074
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:52.504553500+00:00,52.036133,pose_tracking_restored,Overview,0.4732,0.3074
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:52.505059800+00:00,52.036639,mode_changed,Browsing,0.475,0.307
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:52.505059800+00:00,52.036639,candidate_changed,Browsing,0.475,0.307
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:52.505059800+00:00,52.036639,touch_started,Browsing,0.475,0.307
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:52.719985900+00:00,52.251566,touch_ended,Browsing,0.6219,0.2717
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:52.844969600+00:00,52.376549,touch_started,Browsing,0.6479,0.2636
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:52.844969600+00:00,52.376549,candidate_changed,Browsing,0.6479,0.2636
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:54.415853+00:00,53.947433,touch_ended,Browsing,0.6943,0.2804
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:55.477789400+00:00,55.009369,touch_started,Browsing,0.6662,0.2764
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:55.478956+00:00,55.010536,selection_confirmed,Browsing,0.6662,0.2764
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:55.479955300+00:00,55.011535,mode_changed,Detail,0.6662,0.2764
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:55.479955300+00:00,55.011535,detail_entered,Detail,0.6662,0.2764
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:56.886846300+00:00,56.418426,touch_ended,Detail,0.6387,0.2729
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:58.931831100+00:00,58.463411,touch_started,Detail,0.627,0.4017
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:58.932837100+00:00,58.464417,mode_changed,Browsing,0.627,0.4017
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:58.933341900+00:00,58.464922,detail_exited,Browsing,0.627,0.4017
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,2026-06-10 07:54:59.738535600+00:00,59.270115,touch_ended,Browsing,0.6223,0.351
