participant,participant_order,participant_session,condition,condition_session,source_file,from_mode,to_mode,transition,direction,position,depth,pre_3s_events,pre_3s_candidate_changes,pre_3s_path_distance,pre_3s_position_delta,pre_3s_depth_delta
5,MoveFirst,1,Ours,1,user_events_20260610_162625_771.tsv,Overview,Browsing,Overview -> Browsing,forward,0.0056,0.3366,3,0,0.0,0.0056,-0.002599999999999991
5,MoveFirst,1,Ours,1,user_events_20260610_162625_771.tsv,Browsing,TouchConfirmed,Browsing -> TouchConfirmed,forward,0.5176,0.6065,2,0,0.0,0.0,0.0
5,MoveFirst,1,Ours,1,user_events_20260610_162625_771.tsv,TouchConfirmed,Detail,TouchConfirmed -> Detail,forward,0.506,0.6384,4,0,0.03378165182462212,-0.011599999999999944,0.03189999999999993
5,MoveFirst,1,Ours,1,user_events_20260610_162625_771.tsv,Detail,Browsing,Detail -> Browsing,backward,0.5627,0.5771,1,0,0.0,0.0,0.0
5,MoveFirst,1,Ours,1,user_events_20260610_162625_771.tsv,Browsing,TouchConfirmed,Browsing -> TouchConfirmed,forward,0.8027,0.5598,1,0,0.0,0.0,0.0
5,MoveFirst,1,Ours,1,user_events_20260610_162625_771.tsv,TouchConfirmed,Detail,TouchConfirmed -> Detail,forward,0.8129,0.6067,4,0,0.04714657993958844,0.010199999999999987,0.04690000000000005
5,MoveFirst,2,Ours,2,user_events_20260610_162749_055.tsv,Overview,Browsing,Overview -> Browsing,forward,0.491,0.4971,1,0,0.0,-0.009000000000000008,-0.0029000000000000137
5,MoveFirst,2,Ours,2,user_events_20260610_162749_055.tsv,Browsing,Overview,Browsing -> Overview,backward,0.0,0.3519,6,4,0.44060971524946946,-0.5,-0.1481
5,MoveFirst,2,Ours,2,user_events_20260610_162749_055.tsv,Overview,Browsing,Overview -> Browsing,forward,0.0045,0.3487,1,0,0.0,0.0045,-0.0031999999999999806
5,MoveFirst,2,Ours,2,user_events_20260610_162749_055.tsv,Browsing,TouchConfirmed,Browsing -> TouchConfirmed,forward,0.6429,0.5622,2,0,0.0,0.0,0.0
5,MoveFirst,2,Ours,2,user_events_20260610_162749_055.tsv,TouchConfirmed,Detail,TouchConfirmed -> Detail,forward,0.6512,0.6101,3,0,0.0,0.008299999999999974,0.04789999999999994
5,MoveFirst,2,Ours,2,user_events_20260610_162749_055.tsv,Detail,Browsing,Detail -> Browsing,backward,0.732,0.5709,6,4,0.09425048482690435,-0.018000000000000016,0.008399999999999963
5,MoveFirst,2,Ours,2,user_events_20260610_162749_055.tsv,Browsing,TouchConfirmed,Browsing -> TouchConfirmed,forward,0.8224,0.6231,2,0,0.0,0.0,0.0
5,MoveFirst,2,Ours,2,user_events_20260610_162749_055.tsv,TouchConfirmed,Detail,TouchConfirmed -> Detail,forward,0.8315,0.6422,3,0,0.0,0.009099999999999997,0.019100000000000006
5,MoveFirst,3,Ours,3,user_events_20260610_162839_480.tsv,Overview,Browsing,Overview -> Browsing,forward,0.4944,0.4981,1,0,0.0,-0.005599999999999994,-0.0019000000000000128
5,MoveFirst,3,Ours,3,user_events_20260610_162839_480.tsv,Browsing,Overview,Browsing -> Overview,backward,0.0001,0.3317,7,4,0.5274703454519462,-0.4999,-0.1683
5,MoveFirst,3,Ours,3,user_events_20260610_162839_480.tsv,Overview,Browsing,Overview -> Browsing,forward,0.0001,0.3319,9,4,0.527470345451946,-0.4999,-0.16810000000000003
5,MoveFirst,3,Ours,3,user_events_20260610_162839_480.tsv,Browsing,TouchConfirmed,Browsing -> TouchConfirmed,forward,0.0434,0.5805,4,3,0.23407194261742564,-0.039799999999999995,0.2303
5,MoveFirst,3,Ours,3,user_events_20260610_162839_480.tsv,TouchConfirmed,Detail,TouchConfirmed -> Detail,forward,0.0663,0.6359,5,2,0.22536964407048993,-0.017100000000000004,0.277
5,MoveFirst,3,Ours,3,user_events_20260610_162839_480.tsv,Detail,Browsing,Detail -> Browsing,backward,0.1554,0.6527,5,3,0.17197349294493347,0.07160000000000001,0.03269999999999995
5,MoveFirst,3,Ours,3,user_events_20260610_162839_480.tsv,Browsing,TouchConfirmed,Browsing -> TouchConfirmed,forward,0.347,0.5918,1,0,0.0,0.0,0.0
5,MoveFirst,3,Ours,3,user_events_20260610_162839_480.tsv,TouchConfirmed,Detail,TouchConfirmed -> Detail,forward,0.3488,0.6637,3,0,0.0,0.0018000000000000238,0.07189999999999996
5,MoveFirst,4,Baseline,1,user_events_20260610_163328_660.tsv,Overview,Browsing,Overview -> Browsing,forward,0.4884,0.5057,3,0,0.0,-0.0116,0.005700000000000038
5,MoveFirst,4,Baseline,1,user_events_20260610_163328_660.tsv,Browsing,Overview,Browsing -> Overview,backward,0.1089,0.691,5,1,0.012924782396620859,-0.3911,0.19099999999999995
5,MoveFirst,4,Baseline,1,user_events_20260610_163328_660.tsv,Overview,Browsing,Overview -> Browsing,forward,0.1134,0.6937,1,0,0.0,0.004500000000000004,0.0027000000000000357
5,MoveFirst,4,Baseline,1,user_events_20260610_163328_660.tsv,Browsing,Detail,Browsing -> Detail,forward,0.3935,0.3084,2,0,0.26842000670590854,0.2043,-0.17409999999999998
5,MoveFirst,4,Baseline,1,user_events_20260610_163328_660.tsv,Detail,Browsing,Detail -> Browsing,backward,0.3712,0.4169,1,0,0.0,0.0,0.0
5,MoveFirst,4,Baseline,1,user_events_20260610_163328_660.tsv,Browsing,Detail,Browsing -> Detail,forward,0.4131,0.3068,2,0,0.0985982251361555,0.09850000000000003,-0.0043999999999999595
5,MoveFirst,5,Baseline,2,user_events_20260610_163504_817.tsv,Overview,Browsing,Overview -> Browsing,forward,0.4953,0.5001,1,0,0.0,-0.004699999999999982,9.999999999998899e-05
5,MoveFirst,5,Baseline,2,user_events_20260610_163504_817.tsv,Browsing,Overview,Browsing -> Overview,backward,0.1372,0.669,3,1,0.0047010637094172456,-0.3628,0.16900000000000004
5,MoveFirst,5,Baseline,2,user_events_20260610_163504_817.tsv,Overview,Browsing,Overview -> Browsing,forward,0.1344,0.6644,0,0,0.0,,
5,MoveFirst,5,Baseline,2,user_events_20260610_163504_817.tsv,Browsing,Overview,Browsing -> Overview,backward,0.0491,0.5234,4,1,0.17017924843879895,-0.08809999999999998,-0.14560000000000006
5,MoveFirst,5,Baseline,2,user_events_20260610_163504_817.tsv,Overview,Browsing,Overview -> Browsing,forward,0.0591,0.5353,1,0,0.0,0.010000000000000002,0.011900000000000022
5,MoveFirst,5,Baseline,2,user_events_20260610_163504_817.tsv,Browsing,Detail,Browsing -> Detail,forward,0.5372,0.3472,4,1,0.20361478909214625,-0.19689999999999996,0.04680000000000001
5,MoveFirst,5,Baseline,2,user_events_20260610_163504_817.tsv,Detail,Browsing,Detail -> Browsing,backward,0.4707,0.3357,6,0,0.14399968067402216,-0.0665,-0.01150000000000001
5,MoveFirst,5,Baseline,2,user_events_20260610_163504_817.tsv,Browsing,Detail,Browsing -> Detail,forward,0.4552,0.302,6,0,0.1017866602748578,-0.015900000000000025,0.018500000000000016
5,MoveFirst,5,Baseline,2,user_events_20260610_163504_817.tsv,Detail,Browsing,Detail -> Browsing,backward,0.3564,0.2946,2,0,0.007707788269017269,-0.005400000000000016,-0.005500000000000005
5,MoveFirst,5,Baseline,2,user_events_20260610_163504_817.tsv,Browsing,Detail,Browsing -> Detail,forward,0.3655,0.311,4,1,0.1085878450595405,0.055400000000000005,-0.01100000000000001
5,MoveFirst,5,Baseline,2,user_events_20260610_163504_817.tsv,Detail,Browsing,Detail -> Browsing,backward,0.463,0.3668,2,0,0.05765318724927529,-0.0041999999999999815,-0.057499999999999996
5,MoveFirst,5,Baseline,2,user_events_20260610_163504_817.tsv,Browsing,Detail,Browsing -> Detail,forward,0.4596,0.3408,6,0,0.026230988965109447,-0.003400000000000014,-0.026000000000000023
5,MoveFirst,5,Baseline,2,user_events_20260610_163504_817.tsv,Detail,Browsing,Detail -> Browsing,backward,0.4665,0.37,1,0,0.0,0.0,0.0
5,MoveFirst,5,Baseline,2,user_events_20260610_163504_817.tsv,Browsing,Detail,Browsing -> Detail,forward,0.4754,0.3332,5,0,0.037864657639230935,0.008899999999999963,-0.0368
5,MoveFirst,5,Baseline,2,user_events_20260610_163504_817.tsv,Detail,Overview,Detail -> Overview,backward,0.4672,0.3363,9,0,0.06661478807371768,0.0006999999999999784,-0.03370000000000001
5,MoveFirst,5,Baseline,2,user_events_20260610_163504_817.tsv,Overview,Browsing,Overview -> Browsing,forward,0.4673,0.3361,11,0,0.10167017282413798,0.0007999999999999674,-0.033899999999999986
5,MoveFirst,5,Baseline,2,user_events_20260610_163504_817.tsv,Browsing,Detail,Browsing -> Detail,forward,0.4741,0.2988,15,1,0.1398085524683656,0.007599999999999996,-0.07119999999999999
5,MoveFirst,6,Baseline,3,user_events_20260610_163623_770.tsv,Overview,Browsing,Overview -> Browsing,forward,0.499,0.5045,1,0,0.0,-0.0010000000000000009,0.0044999999999999485
5,MoveFirst,6,Baseline,3,user_events_20260610_163623_770.tsv,Browsing,Detail,Browsing -> Detail,forward,0.5163,0.3862,4,1,0.1241680425406578,0.01629999999999998,-0.11380000000000001
5,MoveFirst,6,Baseline,3,user_events_20260610_163623_770.tsv,Detail,Browsing,Detail -> Browsing,backward,0.5563,0.3921,1,0,0.0,0.0,0.0
5,MoveFirst,6,Baseline,3,user_events_20260610_163623_770.tsv,Browsing,Detail,Browsing -> Detail,forward,0.422,0.3548,1,0,0.0,0.0,0.0
6,TouchFirst,1,Baseline,1,user_events_20260610_165105_903.tsv,Overview,Browsing,Overview -> Browsing,forward,0.5039,0.5218,1,0,0.0,0.0039000000000000146,0.02180000000000004
6,TouchFirst,1,Baseline,1,user_events_20260610_165105_903.tsv,Browsing,Detail,Browsing -> Detail,forward,0.4425,0.2051,1,0,0.0,0.0,0.0
6,TouchFirst,1,Baseline,1,user_events_20260610_165105_903.tsv,Detail,Browsing,Detail -> Browsing,backward,0.3647,0.2154,6,0,0.07852120512834622,-0.07779999999999998,0.010300000000000004
6,TouchFirst,1,Baseline,1,user_events_20260610_165105_903.tsv,Browsing,Detail,Browsing -> Detail,forward,0.3546,0.2154,12,2,0.14606516038914638,-0.010099999999999998,0.0
6,TouchFirst,1,Baseline,1,user_events_20260610_165105_903.tsv,Detail,Browsing,Detail -> Browsing,backward,0.5642,0.3687,1,0,0.0,0.0,0.0
6,TouchFirst,1,Baseline,1,user_events_20260610_165105_903.tsv,Browsing,Detail,Browsing -> Detail,forward,0.6021,0.3155,5,0,0.0658561761786349,0.037899999999999934,-0.053200000000000025
6,TouchFirst,1,Baseline,1,user_events_20260610_165105_903.tsv,Detail,Browsing,Detail -> Browsing,backward,0.62,0.3604,1,0,0.0,0.0,0.0
6,TouchFirst,1,Baseline,1,user_events_20260610_165105_903.tsv,Browsing,Overview,Browsing -> Overview,backward,0.4994,0.3131,2,0,0.15426755977845763,-0.1478,0.04420000000000002
6,TouchFirst,1,Baseline,1,user_events_20260610_165105_903.tsv,Overview,Browsing,Overview -> Browsing,forward,0.4975,0.3115,3,0,0.15426755977845763,-0.1497,0.04260000000000003
6,TouchFirst,1,Baseline,1,user_events_20260610_165105_903.tsv,Browsing,Overview,Browsing -> Overview,backward,0.3751,0.2126,6,1,0.15984649166213852,-0.12430000000000002,-0.10049999999999998
6,TouchFirst,1,Baseline,1,user_events_20260610_165105_903.tsv,Overview,Browsing,Overview -> Browsing,forward,0.3748,0.2131,8,1,0.15984649166213852,-0.12459999999999999,-0.09999999999999998
6,TouchFirst,1,Baseline,1,user_events_20260610_165105_903.tsv,Browsing,Detail,Browsing -> Detail,forward,0.561,0.3631,3,0,0.06366474691695556,0.033400000000000096,0.05419999999999997
6,TouchFirst,1,Baseline,1,user_events_20260610_165105_903.tsv,Detail,Browsing,Detail -> Browsing,backward,0.5855,0.3897,1,0,0.0,0.0,0.0
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,Overview,Browsing,Overview -> Browsing,forward,0.5015,0.5123,1,0,0.0,0.0014999999999999458,0.012299999999999978
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,Browsing,Detail,Browsing -> Detail,forward,0.422,0.2278,6,1,0.18734374185869934,-0.16499999999999998,-0.0131
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,Detail,Browsing,Detail -> Browsing,backward,0.5037,0.3797,1,0,0.0,0.0,0.0
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,Browsing,Detail,Browsing -> Detail,forward,0.5537,0.3479,6,0,0.06409248474649976,0.04999999999999993,-0.031799999999999995
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,Detail,Browsing,Detail -> Browsing,backward,0.5774,0.3563,0,0,0.0,,
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,Browsing,Overview,Browsing -> Overview,backward,0.4087,0.2226,1,0,0.0,0.0,0.0
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,Overview,Browsing,Overview -> Browsing,forward,0.4079,0.2229,3,0,0.0,-0.0008000000000000229,0.0002999999999999947
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,Browsing,Detail,Browsing -> Detail,forward,0.3731,0.2361,5,1,0.0008544003745317727,-0.03560000000000002,0.013500000000000012
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,Detail,Browsing,Detail -> Browsing,backward,0.3519,0.2261,11,1,0.07014669434615556,-0.05680000000000002,0.003500000000000003
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,Browsing,Detail,Browsing -> Detail,forward,0.4659,0.2883,3,0,0.005731491952362822,0.0005999999999999894,0.005699999999999983
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,Detail,Browsing,Detail -> Browsing,backward,0.47,0.2967,7,0,0.023219112639180514,0.004699999999999982,0.014100000000000001
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,Browsing,Detail,Browsing -> Detail,forward,0.4995,0.3776,7,0,0.11088831305343919,0.03260000000000002,0.09360000000000002
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,Detail,Browsing,Detail -> Browsing,backward,0.5385,0.3414,7,0,0.1459794380024574,0.07049999999999995,0.05019999999999997
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,Browsing,Detail,Browsing -> Detail,forward,0.531,0.329,10,0,0.08441822587675579,0.03150000000000003,-0.04859999999999998
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,Detail,Browsing,Detail -> Browsing,backward,0.5258,0.3297,9,0,0.04197857903547328,-0.012699999999999934,-0.011699999999999988
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,Browsing,Detail,Browsing -> Detail,forward,0.5342,0.3291,2,0,0.008697700845625869,0.008600000000000052,-0.0013000000000000234
6,TouchFirst,2,Baseline,2,user_events_20260610_165229_129.tsv,Detail,Browsing,Detail -> Browsing,backward,0.5439,0.3163,2,0,0.00808022276920628,0.0048000000000000265,-0.00649999999999995
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,Overview,Browsing,Overview -> Browsing,forward,0.4959,0.5014,1,0,0.0,-0.0040999999999999925,0.0013999999999999568
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,Browsing,Overview,Browsing -> Overview,backward,0.1059,0.6323,4,1,0.41571402265542995,-0.3941,0.13229999999999997
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,Overview,Browsing,Overview -> Browsing,forward,0.1143,0.6372,6,1,0.41571402265542995,-0.3857,0.1372
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,Browsing,Overview,Browsing -> Overview,backward,0.414,0.2153,1,0,0.0,0.0,0.0
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,Overview,Browsing,Overview -> Browsing,forward,0.4142,0.2151,3,0,0.0,0.00020000000000003348,-0.00019999999999997797
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,Browsing,Detail,Browsing -> Detail,forward,0.4938,0.3499,4,1,0.1568305990042848,0.07980000000000004,0.1346
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,Detail,Browsing,Detail -> Browsing,backward,0.5926,0.3397,2,0,0.10427123284971747,0.04070000000000007,-0.09599999999999997
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,Browsing,Detail,Browsing -> Detail,forward,0.5977,0.3252,7,0,0.12135967688202552,0.04580000000000006,-0.11049999999999999
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,Detail,Browsing,Detail -> Browsing,backward,0.6743,0.2812,1,0,0.0,0.0,0.0
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,Browsing,Detail,Browsing -> Detail,forward,0.6573,0.2581,5,0,0.03506032640548167,-0.017000000000000015,-0.02310000000000001
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,Detail,Browsing,Detail -> Browsing,backward,0.6832,0.2792,7,0,0.03758146746988257,0.0262,0.024500000000000022
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,Browsing,Detail,Browsing -> Detail,forward,0.6579,0.2566,10,0,0.06403614569510391,0.0009000000000000119,0.0019000000000000128
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,Detail,Browsing,Detail -> Browsing,backward,0.6543,0.2561,16,0,0.07896980488070324,-0.0027000000000000357,0.0014000000000000123
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,Browsing,Overview,Browsing -> Overview,backward,0.394,0.2501,0,0,0.0,,
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,Overview,Browsing,Overview -> Browsing,forward,0.393,0.2503,3,0,0.0,-0.0010000000000000009,0.00020000000000003348
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,Browsing,Overview,Browsing -> Overview,backward,0.4732,0.3074,1,0,0.0,0.0,0.0
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,Overview,Browsing,Overview -> Browsing,forward,0.475,0.307,3,0,0.0,0.0017999999999999683,-0.00040000000000001146
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,Browsing,Detail,Browsing -> Detail,forward,0.6662,0.2764,10,2,0.2578892075231496,0.193,-0.031000000000000028
6,TouchFirst,3,Baseline,3,user_events_20260610_165356_848.tsv,Detail,Browsing,Detail -> Browsing,backward,0.627,0.4017,2,0,0.1293303135386287,-0.011700000000000044,0.12880000000000003
6,TouchFirst,4,Ours,1,user_events_20260610_165835_805.tsv,Overview,Browsing,Overview -> Browsing,forward,0.4855,0.495,3,0,0.0,-0.014500000000000013,-0.0050000000000000044
6,TouchFirst,4,Ours,1,user_events_20260610_165835_805.tsv,Browsing,Overview,Browsing -> Overview,backward,0.0,0.3285,9,4,0.5285946335386864,-0.5,-0.17149999999999999
6,TouchFirst,4,Ours,1,user_events_20260610_165835_805.tsv,Overview,Browsing,Overview -> Browsing,forward,0.0059,0.3269,1,0,0.0,0.0059,-0.0015999999999999903
6,TouchFirst,4,Ours,1,user_events_20260610_165835_805.tsv,Browsing,TouchConfirmed,Browsing -> TouchConfirmed,forward,0.4113,0.6278,2,1,0.2469547529406956,-0.005199999999999982,0.2469
6,TouchFirst,4,Ours,1,user_events_20260610_165835_805.tsv,TouchConfirmed,Detail,TouchConfirmed -> Detail,forward,0.4421,0.6767,4,1,0.009569221493935673,0.030799999999999994,0.048899999999999944
6,TouchFirst,4,Ours,1,user_events_20260610_165835_805.tsv,Detail,Browsing,Detail -> Browsing,backward,0.6328,0.589,5,3,0.28771913790522713,0.04949999999999999,0.2017
6,TouchFirst,4,Ours,1,user_events_20260610_165835_805.tsv,Browsing,TouchConfirmed,Browsing -> TouchConfirmed,forward,0.5944,0.6594,4,2,0.35910452679194,0.17770000000000002,0.3119
6,TouchFirst,4,Ours,1,user_events_20260610_165835_805.tsv,TouchConfirmed,Detail,TouchConfirmed -> Detail,forward,0.6038,0.6886,4,1,0.018160396471442995,0.020199999999999996,0.04379999999999995
6,TouchFirst,4,Ours,1,user_events_20260610_165835_805.tsv,Detail,Browsing,Detail -> Browsing,backward,0.583,0.6646,2,1,0.028300706704957025,-0.000200000000000089,0.028299999999999992
6,TouchFirst,4,Ours,1,user_events_20260610_165835_805.tsv,Browsing,TouchConfirmed,Browsing -> TouchConfirmed,forward,0.4492,0.6,7,2,0.20960782444457376,-0.13379999999999997,-0.06459999999999999
6,TouchFirst,4,Ours,1,user_events_20260610_165835_805.tsv,TouchConfirmed,Detail,TouchConfirmed -> Detail,forward,0.4494,0.631,9,2,0.20960782444457376,-0.13359999999999994,-0.03359999999999996
6,TouchFirst,5,Ours,2,user_events_20260610_165937_371.tsv,Overview,Browsing,Overview -> Browsing,forward,0.4949,0.4983,3,0,0.0,-0.005099999999999993,-0.0016999999999999793
6,TouchFirst,5,Ours,2,user_events_20260610_165937_371.tsv,Browsing,Overview,Browsing -> Overview,backward,0.0,0.3637,9,4,0.5227564381646626,-0.5,-0.13629999999999998
6,TouchFirst,5,Ours,2,user_events_20260610_165937_371.tsv,Overview,Browsing,Overview -> Browsing,forward,0.0259,0.3521,1,0,0.0,0.0259,-0.0116
6,TouchFirst,5,Ours,2,user_events_20260610_165937_371.tsv,Browsing,TouchConfirmed,Browsing -> TouchConfirmed,forward,0.6677,0.6826,0,0,0.0,,
6,TouchFirst,5,Ours,2,user_events_20260610_165937_371.tsv,TouchConfirmed,Detail,TouchConfirmed -> Detail,forward,0.6547,0.6955,3,0,0.0,-0.013000000000000012,0.012900000000000023
6,TouchFirst,5,Ours,2,user_events_20260610_165937_371.tsv,Detail,Browsing,Detail -> Browsing,backward,0.7265,0.5875,2,0,0.0322024843762093,0.03080000000000005,0.009400000000000075
6,TouchFirst,5,Ours,2,user_events_20260610_165937_371.tsv,Browsing,TouchConfirmed,Browsing -> TouchConfirmed,forward,0.7132,0.6642,5,0,0.09071714629647509,-0.01330000000000009,0.07669999999999999
6,TouchFirst,5,Ours,2,user_events_20260610_165937_371.tsv,TouchConfirmed,Detail,TouchConfirmed -> Detail,forward,0.7096,0.677,7,0,0.09071714629647509,-0.016900000000000026,0.08950000000000002
6,TouchFirst,5,Ours,2,user_events_20260610_165937_371.tsv,Detail,Browsing,Detail -> Browsing,backward,0.7317,0.6228,4,3,0.20474363938374407,-0.018299999999999983,0.18180000000000002
6,TouchFirst,5,Ours,2,user_events_20260610_165937_371.tsv,Browsing,Overview,Browsing -> Overview,backward,0.4765,0.6573,3,2,0.11842979103673641,0.05989999999999995,0.08630000000000004
6,TouchFirst,5,Ours,2,user_events_20260610_165937_371.tsv,Overview,Browsing,Overview -> Browsing,forward,0.477,0.6573,5,2,0.11842979103673641,0.060399999999999954,0.08630000000000004
6,TouchFirst,5,Ours,2,user_events_20260610_165937_371.tsv,Browsing,TouchConfirmed,Browsing -> TouchConfirmed,forward,0.5413,0.691,7,2,0.14462536999918896,0.1245,0.07309999999999994
6,TouchFirst,5,Ours,2,user_events_20260610_165937_371.tsv,TouchConfirmed,Detail,TouchConfirmed -> Detail,forward,0.5344,0.7073,10,1,0.089465120475347,0.05790000000000001,0.050000000000000044
6,TouchFirst,5,Ours,2,user_events_20260610_165937_371.tsv,Detail,Browsing,Detail -> Browsing,backward,0.5397,0.7027,14,1,0.0997176669837544,0.06319999999999998,0.045399999999999996
6,TouchFirst,5,Ours,2,user_events_20260610_165937_371.tsv,Browsing,TouchConfirmed,Browsing -> TouchConfirmed,forward,0.5467,0.6961,14,0,0.047565551321557785,0.00539999999999996,0.0051000000000001044
6,TouchFirst,5,Ours,2,user_events_20260610_165937_371.tsv,TouchConfirmed,Detail,TouchConfirmed -> Detail,forward,0.5392,0.7136,15,0,0.047565551321557785,-0.0020999999999999908,0.022600000000000064
6,TouchFirst,5,Ours,2,user_events_20260610_165937_371.tsv,Detail,Overview,Detail -> Overview,backward,0.5428,0.7082,7,0,0.04050674124197402,0.0044999999999999485,-0.00029999999999996696
6,TouchFirst,5,Ours,2,user_events_20260610_165937_371.tsv,Overview,Browsing,Overview -> Browsing,forward,0.5426,0.7074,8,0,0.02552942506049483,-0.0040999999999999925,0.011299999999999977
6,TouchFirst,5,Ours,2,user_events_20260610_165937_371.tsv,Browsing,TouchConfirmed,Browsing -> TouchConfirmed,forward,0.559,0.7036,8,1,0.02414910183017392,0.01980000000000004,-0.010000000000000009
6,TouchFirst,5,Ours,2,user_events_20260610_165937_371.tsv,TouchConfirmed,Detail,TouchConfirmed -> Detail,forward,0.5521,0.7212,8,1,0.017659109534338805,0.009300000000000086,0.0129999999999999
6,TouchFirst,5,Ours,2,user_events_20260610_165937_371.tsv,Detail,Browsing,Detail -> Browsing,backward,0.565,0.6861,2,0,0.03005661324900055,0.008599999999999941,-0.028799999999999937
6,TouchFirst,5,Ours,2,user_events_20260610_165937_371.tsv,Browsing,Overview,Browsing -> Overview,backward,0.5957,0.092,2,1,0.03428250282578563,0.012299999999999978,-0.032
6,TouchFirst,5,Ours,2,user_events_20260610_165937_371.tsv,Overview,Browsing,Overview -> Browsing,forward,0.5936,0.0931,0,0,0.0,,
6,TouchFirst,5,Ours,2,user_events_20260610_165937_371.tsv,Browsing,TouchConfirmed,Browsing -> TouchConfirmed,forward,0.1613,0.642,3,2,0.10691292981999283,0.078,0.061799999999999966
6,TouchFirst,5,Ours,2,user_events_20260610_165937_371.tsv,TouchConfirmed,Detail,TouchConfirmed -> Detail,forward,0.2252,0.7121,5,2,0.10691292981999283,0.14190000000000003,0.1318999999999999
6,TouchFirst,5,Ours,2,user_events_20260610_165937_371.tsv,Detail,Browsing,Detail -> Browsing,backward,0.3234,0.7205,9,2,0.3007333825840365,0.23970000000000002,0.14500000000000002
6,TouchFirst,5,Ours,2,user_events_20260610_165937_371.tsv,Browsing,TouchConfirmed,Browsing -> TouchConfirmed,forward,0.0541,0.7138,5,2,0.2972802362601385,-0.27090000000000003,-0.023700000000000054
6,TouchFirst,5,Ours,2,user_events_20260610_165937_371.tsv,TouchConfirmed,Detail,TouchConfirmed -> Detail,forward,0.1049,0.7392,6,3,0.2563748708597686,-0.14500000000000002,-0.006400000000000072
6,TouchFirst,6,Ours,3,user_events_20260610_170054_295.tsv,Overview,Browsing,Overview -> Browsing,forward,0.4922,0.4977,1,0,0.0,-0.007799999999999974,-0.0023000000000000242
6,TouchFirst,6,Ours,3,user_events_20260610_170054_295.tsv,Browsing,Overview,Browsing -> Overview,backward,0.0,0.3559,7,4,0.5205576984484677,-0.5,-0.1441
6,TouchFirst,6,Ours,3,user_events_20260610_170054_295.tsv,Overview,Browsing,Overview -> Browsing,forward,0.0343,0.3418,3,0,0.0,0.0343,-0.014100000000000001
6,TouchFirst,6,Ours,3,user_events_20260610_170054_295.tsv,Browsing,TouchConfirmed,Browsing -> TouchConfirmed,forward,0.7266,0.6725,2,0,0.0,0.0,0.0
6,TouchFirst,6,Ours,3,user_events_20260610_170054_295.tsv,TouchConfirmed,Detail,TouchConfirmed -> Detail,forward,0.6833,0.7155,3,0,0.0,-0.043300000000000005,0.04300000000000004
6,TouchFirst,6,Ours,3,user_events_20260610_170054_295.tsv,Detail,Browsing,Detail -> Browsing,backward,0.7283,0.5964,2,0,0.07792316728675762,0.0018999999999999018,0.07790000000000008
6,TouchFirst,6,Ours,3,user_events_20260610_170054_295.tsv,Browsing,TouchConfirmed,Browsing -> TouchConfirmed,forward,0.7799,0.6545,2,1,0.14120201839917162,0.029900000000000038,0.138
6,TouchFirst,6,Ours,3,user_events_20260610_170054_295.tsv,TouchConfirmed,Detail,TouchConfirmed -> Detail,forward,0.724,0.6963,4,1,0.039179586521554836,-0.05590000000000006,0.04180000000000006
