participant,participant_order,participant_session,condition,condition_session,source_file,touch_kind,timestamp_utc,event,mode,candidate_index,selected_index,position,depth,wrong_touch,answered_touch
4,TouchFirst,4,MoveDistance,1,user_events_20260610_160513_121.tsv,touch_started,2026-06-10 07:05:47.718592+00:00,touch_started,Detail,2.0,2.0,0.1318,0.5856,True,False
4,TouchFirst,4,MoveDistance,1,user_events_20260610_160513_121.tsv,touch_started,2026-06-10 07:05:51.328289100+00:00,touch_started,Browsing,1.0,,0.0332,0.6871,False,True
4,TouchFirst,4,MoveDistance,1,user_events_20260610_160513_121.tsv,touch_started,2026-06-10 07:05:59.600121100+00:00,touch_started,Detail,5.0,1.0,0.6516,0.6013,True,False
4,TouchFirst,4,MoveDistance,1,user_events_20260610_160513_121.tsv,touch_started,2026-06-10 07:06:08.904933200+00:00,touch_started,Browsing,4.0,,0.5218,0.6302,True,False
4,TouchFirst,4,MoveDistance,1,user_events_20260610_160513_121.tsv,touch_started,2026-06-10 07:06:10.040165100+00:00,touch_started,Detail,5.0,4.0,0.6104,0.7009,False,True
4,TouchFirst,4,MoveDistance,1,user_events_20260610_160513_121.tsv,touch_started,2026-06-10 07:06:14.612406500+00:00,touch_started,Browsing,3.0,,0.4104,0.6062,True,False
4,TouchFirst,4,MoveDistance,1,user_events_20260610_160513_121.tsv,touch_started,2026-06-10 07:06:32.087392300+00:00,touch_started,Detail,6.0,3.0,0.9166,0.64,True,False
4,TouchFirst,4,MoveDistance,1,user_events_20260610_160513_121.tsv,touch_started,2026-06-10 07:06:37.164687700+00:00,touch_started,Browsing,4.0,,0.4746,0.7054,True,False
4,TouchFirst,4,MoveDistance,1,user_events_20260610_160513_121.tsv,touch_started,2026-06-10 07:06:43.546513600+00:00,touch_started,Detail,5.0,4.0,0.7252,0.6154,True,False
4,TouchFirst,4,MoveDistance,1,user_events_20260610_160513_121.tsv,selection_confirmed,2026-06-10 07:05:43.706523100+00:00,selection_confirmed,Browsing,2.0,2.0,0.1172,0.6043,True,False
4,TouchFirst,4,MoveDistance,1,user_events_20260610_160513_121.tsv,selection_confirmed,2026-06-10 07:05:51.329288100+00:00,selection_confirmed,Browsing,1.0,1.0,0.0332,0.6871,False,True
4,TouchFirst,4,MoveDistance,1,user_events_20260610_160513_121.tsv,selection_confirmed,2026-06-10 07:06:08.905511200+00:00,selection_confirmed,Browsing,4.0,4.0,0.5218,0.6302,False,True
4,TouchFirst,4,MoveDistance,1,user_events_20260610_160513_121.tsv,selection_confirmed,2026-06-10 07:06:14.613404600+00:00,selection_confirmed,Browsing,3.0,3.0,0.4104,0.6062,True,False
4,TouchFirst,4,MoveDistance,1,user_events_20260610_160513_121.tsv,selection_confirmed,2026-06-10 07:06:37.165198300+00:00,selection_confirmed,Browsing,4.0,4.0,0.4746,0.7054,True,False
4,TouchFirst,5,MoveDistance,2,user_events_20260610_160655_592.tsv,touch_started,2026-06-10 07:07:13.520690700+00:00,touch_started,Browsing,5.0,,0.6798,0.6668,True,False
4,TouchFirst,5,MoveDistance,2,user_events_20260610_160655_592.tsv,touch_started,2026-06-10 07:07:15.118601200+00:00,touch_started,Detail,5.0,5.0,0.6773,0.6618,True,False
4,TouchFirst,5,MoveDistance,2,user_events_20260610_160655_592.tsv,touch_started,2026-06-10 07:07:17.372373600+00:00,touch_started,Browsing,5.0,,0.703,0.6461,False,True
4,TouchFirst,5,MoveDistance,2,user_events_20260610_160655_592.tsv,touch_started,2026-06-10 07:07:23.944015+00:00,touch_started,Detail,5.0,5.0,0.7342,0.6166,True,False
4,TouchFirst,5,MoveDistance,2,user_events_20260610_160655_592.tsv,touch_started,2026-06-10 07:07:33.069046900+00:00,touch_started,Browsing,4.0,,0.5224,0.6235,True,False
4,TouchFirst,5,MoveDistance,2,user_events_20260610_160655_592.tsv,touch_started,2026-06-10 07:07:35.338459700+00:00,touch_started,Detail,4.0,4.0,0.5083,0.6401,True,False
4,TouchFirst,5,MoveDistance,2,user_events_20260610_160655_592.tsv,touch_started,2026-06-10 07:07:35.900386400+00:00,touch_started,Browsing,4.0,,0.5124,0.6366,False,True
4,TouchFirst,5,MoveDistance,2,user_events_20260610_160655_592.tsv,selection_confirmed,2026-06-10 07:07:13.521697900+00:00,selection_confirmed,Browsing,5.0,5.0,0.6798,0.6668,True,False
4,TouchFirst,5,MoveDistance,2,user_events_20260610_160655_592.tsv,selection_confirmed,2026-06-10 07:07:17.373887500+00:00,selection_confirmed,Browsing,5.0,5.0,0.703,0.6461,False,True
4,TouchFirst,5,MoveDistance,2,user_events_20260610_160655_592.tsv,selection_confirmed,2026-06-10 07:07:33.070571+00:00,selection_confirmed,Browsing,4.0,4.0,0.5224,0.6235,True,False
4,TouchFirst,5,MoveDistance,2,user_events_20260610_160655_592.tsv,selection_confirmed,2026-06-10 07:07:35.900386400+00:00,selection_confirmed,Browsing,4.0,4.0,0.5124,0.6366,False,True
4,TouchFirst,6,MoveDistance,3,user_events_20260610_160750_683.tsv,touch_started,2026-06-10 07:07:57.472853500+00:00,touch_started,Browsing,5.0,,0.5959,0.6107,True,False
4,TouchFirst,6,MoveDistance,3,user_events_20260610_160750_683.tsv,touch_started,2026-06-10 07:08:00.259031500+00:00,touch_started,Detail,4.0,5.0,0.5483,0.6847,True,False
4,TouchFirst,6,MoveDistance,3,user_events_20260610_160750_683.tsv,touch_started,2026-06-10 07:08:01.867592300+00:00,touch_started,Browsing,4.0,,0.457,0.6893,True,False
4,TouchFirst,6,MoveDistance,3,user_events_20260610_160750_683.tsv,touch_started,2026-06-10 07:08:02.049583500+00:00,touch_started,TouchConfirmed,4.0,4.0,0.4577,0.688,True,False
4,TouchFirst,6,MoveDistance,3,user_events_20260610_160750_683.tsv,touch_started,2026-06-10 07:08:02.798267400+00:00,touch_started,Detail,4.0,4.0,0.4672,0.6951,True,False
4,TouchFirst,6,MoveDistance,3,user_events_20260610_160750_683.tsv,touch_started,2026-06-10 07:08:04.880742400+00:00,touch_started,Browsing,4.0,,0.4823,0.6994,True,False
4,TouchFirst,6,MoveDistance,3,user_events_20260610_160750_683.tsv,touch_started,2026-06-10 07:08:13.517446600+00:00,touch_started,Detail,5.0,4.0,0.673,0.6059,True,False
4,TouchFirst,6,MoveDistance,3,user_events_20260610_160750_683.tsv,touch_started,2026-06-10 07:08:40.794622600+00:00,touch_started,Browsing,4.0,,0.5801,0.6451,True,False
4,TouchFirst,6,MoveDistance,3,user_events_20260610_160750_683.tsv,touch_started,2026-06-10 07:09:02.791026900+00:00,touch_started,Detail,5.0,4.0,0.6216,0.6069,True,False
4,TouchFirst,6,MoveDistance,3,user_events_20260610_160750_683.tsv,touch_started,2026-06-10 07:09:29.663093400+00:00,touch_started,Browsing,4.0,,0.4323,0.6638,True,False
4,TouchFirst,6,MoveDistance,3,user_events_20260610_160750_683.tsv,touch_started,2026-06-10 07:09:43.848861200+00:00,touch_started,Detail,4.0,4.0,0.436,0.6917,True,False
4,TouchFirst,6,MoveDistance,3,user_events_20260610_160750_683.tsv,touch_started,2026-06-10 07:09:44.763938100+00:00,touch_started,Browsing,4.0,,0.4348,0.718,True,False
4,TouchFirst,6,MoveDistance,3,user_events_20260610_160750_683.tsv,touch_started,2026-06-10 07:09:45.356132900+00:00,touch_started,Detail,4.0,4.0,0.445,0.7192,True,False
4,TouchFirst,6,MoveDistance,3,user_events_20260610_160750_683.tsv,touch_started,2026-06-10 07:09:53.920254900+00:00,touch_started,Browsing,3.0,,0.3496,0.6906,False,True
4,TouchFirst,6,MoveDistance,3,user_events_20260610_160750_683.tsv,touch_started,2026-06-10 07:10:02.845855600+00:00,touch_started,Detail,4.0,3.0,0.5166,0.6926,True,False
4,TouchFirst,6,MoveDistance,3,user_events_20260610_160750_683.tsv,touch_started,2026-06-10 07:10:16.662343900+00:00,touch_started,Browsing,5.0,,0.6745,0.69,True,False
4,TouchFirst,6,MoveDistance,3,user_events_20260610_160750_683.tsv,touch_started,2026-06-10 07:10:22.290492300+00:00,touch_started,Detail,5.0,5.0,0.6255,0.64,True,False
4,TouchFirst,6,MoveDistance,3,user_events_20260610_160750_683.tsv,touch_started,2026-06-10 07:10:28.184280600+00:00,touch_started,Browsing,7.0,,1.0,0.6196,False,True
4,TouchFirst,6,MoveDistance,3,user_events_20260610_160750_683.tsv,selection_confirmed,2026-06-10 07:07:57.473358800+00:00,selection_confirmed,Browsing,5.0,5.0,0.5959,0.6107,True,False
4,TouchFirst,6,MoveDistance,3,user_events_20260610_160750_683.tsv,selection_confirmed,2026-06-10 07:08:01.867592300+00:00,selection_confirmed,Browsing,4.0,4.0,0.457,0.6893,True,False
4,TouchFirst,6,MoveDistance,3,user_events_20260610_160750_683.tsv,selection_confirmed,2026-06-10 07:08:04.882330400+00:00,selection_confirmed,Browsing,4.0,4.0,0.4823,0.6994,True,False
4,TouchFirst,6,MoveDistance,3,user_events_20260610_160750_683.tsv,selection_confirmed,2026-06-10 07:08:40.795620100+00:00,selection_confirmed,Browsing,4.0,4.0,0.5801,0.6451,True,False
4,TouchFirst,6,MoveDistance,3,user_events_20260610_160750_683.tsv,selection_confirmed,2026-06-10 07:09:29.664103300+00:00,selection_confirmed,Browsing,4.0,4.0,0.4323,0.6638,True,False
4,TouchFirst,6,MoveDistance,3,user_events_20260610_160750_683.tsv,selection_confirmed,2026-06-10 07:09:44.764453700+00:00,selection_confirmed,Browsing,4.0,4.0,0.4348,0.718,True,False
4,TouchFirst,6,MoveDistance,3,user_events_20260610_160750_683.tsv,selection_confirmed,2026-06-10 07:09:53.921259600+00:00,selection_confirmed,Browsing,3.0,3.0,0.3496,0.6906,False,True
4,TouchFirst,6,MoveDistance,3,user_events_20260610_160750_683.tsv,selection_confirmed,2026-06-10 07:10:16.662343900+00:00,selection_confirmed,Browsing,5.0,5.0,0.6745,0.69,True,False
4,TouchFirst,6,MoveDistance,3,user_events_20260610_160750_683.tsv,selection_confirmed,2026-06-10 07:10:28.185280900+00:00,selection_confirmed,Browsing,7.0,7.0,1.0,0.6196,False,True
5,MoveFirst,1,MoveDistance,1,user_events_20260610_162625_771.tsv,touch_started,2026-06-10 07:26:51.615836900+00:00,touch_started,Browsing,4.0,,0.5176,0.6065,False,True
5,MoveFirst,1,MoveDistance,1,user_events_20260610_162625_771.tsv,touch_started,2026-06-10 07:27:06.247586200+00:00,touch_started,Detail,4.0,4.0,0.5627,0.5771,True,False
5,MoveFirst,1,MoveDistance,1,user_events_20260610_162625_771.tsv,touch_started,2026-06-10 07:27:33.379649700+00:00,touch_started,Browsing,6.0,,0.8027,0.5598,False,True
5,MoveFirst,1,MoveDistance,1,user_events_20260610_162625_771.tsv,selection_confirmed,2026-06-10 07:26:51.615836900+00:00,selection_confirmed,Browsing,4.0,4.0,0.5176,0.6065,False,True
5,MoveFirst,1,MoveDistance,1,user_events_20260610_162625_771.tsv,selection_confirmed,2026-06-10 07:27:33.380655+00:00,selection_confirmed,Browsing,6.0,6.0,0.8027,0.5598,False,True
5,MoveFirst,2,MoveDistance,2,user_events_20260610_162749_055.tsv,touch_started,2026-06-10 07:28:09.081498400+00:00,touch_started,Browsing,5.0,,0.6429,0.5622,False,True
5,MoveFirst,2,MoveDistance,2,user_events_20260610_162749_055.tsv,touch_started,2026-06-10 07:28:14.236037500+00:00,touch_started,Detail,5.0,5.0,0.732,0.5709,True,False
5,MoveFirst,2,MoveDistance,2,user_events_20260610_162749_055.tsv,touch_started,2026-06-10 07:28:23.668730700+00:00,touch_started,Browsing,6.0,,0.8224,0.6231,False,True
5,MoveFirst,2,MoveDistance,2,user_events_20260610_162749_055.tsv,selection_confirmed,2026-06-10 07:28:09.082504600+00:00,selection_confirmed,Browsing,5.0,5.0,0.6429,0.5622,False,True
5,MoveFirst,2,MoveDistance,2,user_events_20260610_162749_055.tsv,selection_confirmed,2026-06-10 07:28:23.669236100+00:00,selection_confirmed,Browsing,6.0,6.0,0.8224,0.6231,False,True
5,MoveFirst,3,MoveDistance,3,user_events_20260610_162839_480.tsv,touch_started,2026-06-10 07:28:59.735837400+00:00,touch_started,Browsing,1.0,,0.0434,0.5805,False,True
5,MoveFirst,3,MoveDistance,3,user_events_20260610_162839_480.tsv,touch_started,2026-06-10 07:29:03.814282700+00:00,touch_started,Detail,2.0,1.0,0.1554,0.6527,True,False
5,MoveFirst,3,MoveDistance,3,user_events_20260610_162839_480.tsv,touch_started,2026-06-10 07:29:13.207045+00:00,touch_started,Browsing,3.0,,0.347,0.5918,False,True
5,MoveFirst,3,MoveDistance,3,user_events_20260610_162839_480.tsv,selection_confirmed,2026-06-10 07:28:59.737342700+00:00,selection_confirmed,Browsing,1.0,1.0,0.0434,0.5805,False,True
5,MoveFirst,3,MoveDistance,3,user_events_20260610_162839_480.tsv,selection_confirmed,2026-06-10 07:29:13.208551900+00:00,selection_confirmed,Browsing,3.0,3.0,0.347,0.5918,False,True
5,MoveFirst,4,ScreenTouch,1,user_events_20260610_163328_660.tsv,touch_started,2026-06-10 07:33:41.483626800+00:00,touch_started,Browsing,2.0,,0.2152,0.4786,True,False
5,MoveFirst,4,ScreenTouch,1,user_events_20260610_163328_660.tsv,touch_started,2026-06-10 07:33:44.502282600+00:00,touch_started,Browsing,1.0,,0.3935,0.3084,False,True
5,MoveFirst,4,ScreenTouch,1,user_events_20260610_163328_660.tsv,touch_started,2026-06-10 07:33:58.587777+00:00,touch_started,Detail,1.0,1.0,0.3712,0.4169,True,False
5,MoveFirst,4,ScreenTouch,1,user_events_20260610_163328_660.tsv,touch_started,2026-06-10 07:34:02.348819400+00:00,touch_started,Browsing,1.0,,0.5834,0.3794,True,False
5,MoveFirst,4,ScreenTouch,1,user_events_20260610_163328_660.tsv,touch_started,2026-06-10 07:34:06.584705300+00:00,touch_started,Browsing,2.0,,0.6845,0.3128,True,False
5,MoveFirst,4,ScreenTouch,1,user_events_20260610_163328_660.tsv,touch_started,2026-06-10 07:34:13.110023600+00:00,touch_started,Browsing,3.0,,0.7072,0.314,True,False
5,MoveFirst,4,ScreenTouch,1,user_events_20260610_163328_660.tsv,touch_started,2026-06-10 07:34:14.783914500+00:00,touch_started,Browsing,4.0,,0.7396,0.3467,True,False
5,MoveFirst,4,ScreenTouch,1,user_events_20260610_163328_660.tsv,touch_started,2026-06-10 07:34:15.345628500+00:00,touch_started,Browsing,5.0,,0.7315,0.3329,True,False
5,MoveFirst,4,ScreenTouch,1,user_events_20260610_163328_660.tsv,touch_started,2026-06-10 07:34:18.338243800+00:00,touch_started,Browsing,6.0,,0.7394,0.3329,True,False
5,MoveFirst,4,ScreenTouch,1,user_events_20260610_163328_660.tsv,touch_started,2026-06-10 07:34:18.552805600+00:00,touch_started,Browsing,7.0,,0.7426,0.3355,True,False
5,MoveFirst,4,ScreenTouch,1,user_events_20260610_163328_660.tsv,touch_started,2026-06-10 07:34:25.869595+00:00,touch_started,Browsing,7.0,,0.7197,0.4051,True,False
5,MoveFirst,4,ScreenTouch,1,user_events_20260610_163328_660.tsv,touch_started,2026-06-10 07:34:29.040059900+00:00,touch_started,Browsing,7.0,,0.4029,0.3482,True,False
5,MoveFirst,4,ScreenTouch,1,user_events_20260610_163328_660.tsv,touch_started,2026-06-10 07:34:30.887120800+00:00,touch_started,Browsing,6.0,,0.3166,0.3347,True,False
5,MoveFirst,4,ScreenTouch,1,user_events_20260610_163328_660.tsv,touch_started,2026-06-10 07:34:31.806267300+00:00,touch_started,Browsing,5.0,,0.3259,0.3206,True,False
5,MoveFirst,4,ScreenTouch,1,user_events_20260610_163328_660.tsv,touch_started,2026-06-10 07:34:32.136925100+00:00,touch_started,Browsing,4.0,,0.3004,0.3229,True,False
5,MoveFirst,4,ScreenTouch,1,user_events_20260610_163328_660.tsv,touch_started,2026-06-10 07:34:43.388221900+00:00,touch_started,Browsing,3.0,,0.2985,0.3723,True,False
5,MoveFirst,4,ScreenTouch,1,user_events_20260610_163328_660.tsv,touch_started,2026-06-10 07:34:46.541979900+00:00,touch_started,Browsing,2.0,,0.4131,0.3068,False,True
5,MoveFirst,4,ScreenTouch,1,user_events_20260610_163328_660.tsv,selection_confirmed,2026-06-10 07:33:44.503288400+00:00,selection_confirmed,Browsing,1.0,1.0,0.3935,0.3084,False,True
5,MoveFirst,4,ScreenTouch,1,user_events_20260610_163328_660.tsv,selection_confirmed,2026-06-10 07:34:46.542985300+00:00,selection_confirmed,Browsing,2.0,2.0,0.4131,0.3068,False,True
5,MoveFirst,5,ScreenTouch,2,user_events_20260610_163504_817.tsv,touch_started,2026-06-10 07:35:25.325287+00:00,touch_started,Browsing,1.0,,0.6788,0.4005,True,False
5,MoveFirst,5,ScreenTouch,2,user_events_20260610_163504_817.tsv,touch_started,2026-06-10 07:35:31.074506400+00:00,touch_started,Browsing,2.0,,0.7304,0.308,True,False
5,MoveFirst,5,ScreenTouch,2,user_events_20260610_163504_817.tsv,touch_started,2026-06-10 07:35:32.542573100+00:00,touch_started,Browsing,3.0,,0.7303,0.2988,True,False
5,MoveFirst,5,ScreenTouch,2,user_events_20260610_163504_817.tsv,touch_started,2026-06-10 07:35:33.663181+00:00,touch_started,Browsing,4.0,,0.7263,0.3018,True,False
5,MoveFirst,5,ScreenTouch,2,user_events_20260610_163504_817.tsv,touch_started,2026-06-10 07:35:34.889096900+00:00,touch_started,Browsing,5.0,,0.7303,0.3029,True,False
5,MoveFirst,5,ScreenTouch,2,user_events_20260610_163504_817.tsv,touch_started,2026-06-10 07:35:35.630229200+00:00,touch_started,Browsing,6.0,,0.7341,0.3004,True,False
5,MoveFirst,5,ScreenTouch,2,user_events_20260610_163504_817.tsv,touch_started,2026-06-10 07:35:38.586311100+00:00,touch_started,Browsing,7.0,,0.5372,0.3472,True,False
5,MoveFirst,5,ScreenTouch,2,user_events_20260610_163504_817.tsv,touch_started,2026-06-10 07:35:40.037856100+00:00,touch_started,Detail,7.0,7.0,0.4707,0.3357,True,False
5,MoveFirst,5,ScreenTouch,2,user_events_20260610_163504_817.tsv,touch_started,2026-06-10 07:35:42.079357800+00:00,touch_started,Browsing,7.0,,0.4552,0.302,True,False
5,MoveFirst,5,ScreenTouch,2,user_events_20260610_163504_817.tsv,touch_started,2026-06-10 07:35:45.145930400+00:00,touch_started,Detail,7.0,7.0,0.3564,0.2946,True,False
5,MoveFirst,5,ScreenTouch,2,user_events_20260610_163504_817.tsv,touch_started,2026-06-10 07:35:50.529185500+00:00,touch_started,Browsing,7.0,,0.3101,0.322,True,False
5,MoveFirst,5,ScreenTouch,2,user_events_20260610_163504_817.tsv,touch_started,2026-06-10 07:35:53.170845100+00:00,touch_started,Browsing,6.0,,0.3655,0.311,False,True
5,MoveFirst,5,ScreenTouch,2,user_events_20260610_163504_817.tsv,touch_started,2026-06-10 07:35:59.814461600+00:00,touch_started,Detail,6.0,6.0,0.463,0.3668,True,False
5,MoveFirst,5,ScreenTouch,2,user_events_20260610_163504_817.tsv,touch_started,2026-06-10 07:36:00.202418+00:00,touch_started,Browsing,6.0,,0.4596,0.3408,True,False
5,MoveFirst,5,ScreenTouch,2,user_events_20260610_163504_817.tsv,touch_started,2026-06-10 07:36:04.329865700+00:00,touch_started,Detail,6.0,6.0,0.4665,0.37,True,False
5,MoveFirst,5,ScreenTouch,2,user_events_20260610_163504_817.tsv,touch_started,2026-06-10 07:36:04.715272300+00:00,touch_started,Browsing,6.0,,0.4754,0.3332,True,False
5,MoveFirst,5,ScreenTouch,2,user_events_20260610_163504_817.tsv,touch_started,2026-06-10 07:36:06.431389700+00:00,touch_started,Browsing,4.0,,0.4741,0.2988,False,True
5,MoveFirst,5,ScreenTouch,2,user_events_20260610_163504_817.tsv,selection_confirmed,2026-06-10 07:35:38.587311500+00:00,selection_confirmed,Browsing,7.0,7.0,0.5372,0.3472,True,False
5,MoveFirst,5,ScreenTouch,2,user_events_20260610_163504_817.tsv,selection_confirmed,2026-06-10 07:35:42.080363500+00:00,selection_confirmed,Browsing,7.0,7.0,0.4552,0.302,True,False
5,MoveFirst,5,ScreenTouch,2,user_events_20260610_163504_817.tsv,selection_confirmed,2026-06-10 07:35:53.171845100+00:00,selection_confirmed,Browsing,6.0,6.0,0.3655,0.311,False,True
5,MoveFirst,5,ScreenTouch,2,user_events_20260610_163504_817.tsv,selection_confirmed,2026-06-10 07:36:00.202418+00:00,selection_confirmed,Browsing,6.0,6.0,0.4596,0.3408,True,False
5,MoveFirst,5,ScreenTouch,2,user_events_20260610_163504_817.tsv,selection_confirmed,2026-06-10 07:36:04.716280300+00:00,selection_confirmed,Browsing,6.0,6.0,0.4754,0.3332,True,False
5,MoveFirst,5,ScreenTouch,2,user_events_20260610_163504_817.tsv,selection_confirmed,2026-06-10 07:36:06.432395500+00:00,selection_confirmed,Browsing,4.0,4.0,0.4741,0.2988,False,True
5,MoveFirst,6,ScreenTouch,3,user_events_20260610_163623_770.tsv,touch_started,2026-06-10 07:36:33.790259800+00:00,touch_started,Browsing,4.0,,0.5163,0.3862,False,True
5,MoveFirst,6,ScreenTouch,3,user_events_20260610_163623_770.tsv,touch_started,2026-06-10 07:36:40.616821800+00:00,touch_started,Detail,4.0,4.0,0.5563,0.3921,True,False
5,MoveFirst,6,ScreenTouch,3,user_events_20260610_163623_770.tsv,touch_started,2026-06-10 07:36:44.491934400+00:00,touch_started,Browsing,4.0,,0.6135,0.3711,True,False
5,MoveFirst,6,ScreenTouch,3,user_events_20260610_163623_770.tsv,touch_started,2026-06-10 07:36:45.203426500+00:00,touch_started,Browsing,5.0,,0.6644,0.3043,True,False
5,MoveFirst,6,ScreenTouch,3,user_events_20260610_163623_770.tsv,touch_started,2026-06-10 07:36:48.953924+00:00,touch_started,Browsing,6.0,,0.4373,0.2868,True,False
5,MoveFirst,6,ScreenTouch,3,user_events_20260610_163623_770.tsv,touch_started,2026-06-10 07:36:57.028753800+00:00,touch_started,Browsing,5.0,,0.422,0.3548,False,True
5,MoveFirst,6,ScreenTouch,3,user_events_20260610_163623_770.tsv,selection_confirmed,2026-06-10 07:36:33.791268700+00:00,selection_confirmed,Browsing,4.0,4.0,0.5163,0.3862,False,True
5,MoveFirst,6,ScreenTouch,3,user_events_20260610_163623_770.tsv,selection_confirmed,2026-06-10 07:36:57.030366+00:00,selection_confirmed,Browsing,5.0,5.0,0.422,0.3548,False,True
6,TouchFirst,1,ScreenTouch,1,user_events_20260610_165105_903.tsv,touch_started,2026-06-10 07:51:24.688604200+00:00,touch_started,Browsing,4.0,,0.6955,0.3033,True,False
6,TouchFirst,1,ScreenTouch,1,user_events_20260610_165105_903.tsv,touch_started,2026-06-10 07:51:24.875548500+00:00,touch_started,Browsing,5.0,,0.726,0.2572,True,False
6,TouchFirst,1,ScreenTouch,1,user_events_20260610_165105_903.tsv,touch_started,2026-06-10 07:51:25.032631700+00:00,touch_started,Browsing,6.0,,0.7398,0.2456,True,False
6,TouchFirst,1,ScreenTouch,1,user_events_20260610_165105_903.tsv,touch_started,2026-06-10 07:51:29.808198700+00:00,touch_started,Browsing,7.0,,0.4425,0.2051,True,False
6,TouchFirst,1,ScreenTouch,1,user_events_20260610_165105_903.tsv,touch_started,2026-06-10 07:51:31.443020+00:00,touch_started,Detail,7.0,7.0,0.3647,0.2154,True,False
6,TouchFirst,1,ScreenTouch,1,user_events_20260610_165105_903.tsv,touch_started,2026-06-10 07:51:33.379792300+00:00,touch_started,Browsing,7.0,,0.3825,0.2227,True,False
6,TouchFirst,1,ScreenTouch,1,user_events_20260610_165105_903.tsv,touch_started,2026-06-10 07:51:33.694660600+00:00,touch_started,Browsing,6.0,,0.3689,0.2166,True,False
6,TouchFirst,1,ScreenTouch,1,user_events_20260610_165105_903.tsv,touch_started,2026-06-10 07:51:34.037425+00:00,touch_started,Browsing,5.0,,0.3546,0.2154,True,False
6,TouchFirst,1,ScreenTouch,1,user_events_20260610_165105_903.tsv,touch_started,2026-06-10 07:51:43.614773+00:00,touch_started,Detail,5.0,5.0,0.5642,0.3687,True,False
6,TouchFirst,1,ScreenTouch,1,user_events_20260610_165105_903.tsv,touch_started,2026-06-10 07:51:44.277256800+00:00,touch_started,Browsing,5.0,,0.6021,0.3155,False,True
6,TouchFirst,1,ScreenTouch,1,user_events_20260610_165105_903.tsv,touch_started,2026-06-10 07:51:58.499439900+00:00,touch_started,Detail,5.0,5.0,0.62,0.3604,True,False
6,TouchFirst,1,ScreenTouch,1,user_events_20260610_165105_903.tsv,touch_started,2026-06-10 07:52:04.090781800+00:00,touch_started,Browsing,3.0,,0.364,0.2355,True,False
6,TouchFirst,1,ScreenTouch,1,user_events_20260610_165105_903.tsv,touch_started,2026-06-10 07:52:04.306074200+00:00,touch_started,Browsing,2.0,,0.3713,0.2283,True,False
6,TouchFirst,1,ScreenTouch,1,user_events_20260610_165105_903.tsv,touch_started,2026-06-10 07:52:08.446120300+00:00,touch_started,Browsing,1.0,,0.561,0.3631,True,False
6,TouchFirst,1,ScreenTouch,1,user_events_20260610_165105_903.tsv,touch_started,2026-06-10 07:52:13.170207800+00:00,touch_started,Detail,1.0,1.0,0.5855,0.3897,False,True
6,TouchFirst,1,ScreenTouch,1,user_events_20260610_165105_903.tsv,selection_confirmed,2026-06-10 07:51:29.808712800+00:00,selection_confirmed,Browsing,7.0,7.0,0.4425,0.2051,True,False
6,TouchFirst,1,ScreenTouch,1,user_events_20260610_165105_903.tsv,selection_confirmed,2026-06-10 07:51:34.037941100+00:00,selection_confirmed,Browsing,5.0,5.0,0.3546,0.2154,True,False
6,TouchFirst,1,ScreenTouch,1,user_events_20260610_165105_903.tsv,selection_confirmed,2026-06-10 07:51:44.279294800+00:00,selection_confirmed,Browsing,5.0,5.0,0.6021,0.3155,False,True
6,TouchFirst,1,ScreenTouch,1,user_events_20260610_165105_903.tsv,selection_confirmed,2026-06-10 07:52:08.447126700+00:00,selection_confirmed,Browsing,1.0,1.0,0.561,0.3631,False,True
6,TouchFirst,2,ScreenTouch,2,user_events_20260610_165229_129.tsv,touch_started,2026-06-10 07:52:40.824752700+00:00,touch_started,Browsing,4.0,,0.6893,0.2647,True,False
6,TouchFirst,2,ScreenTouch,2,user_events_20260610_165229_129.tsv,touch_started,2026-06-10 07:52:43.810168200+00:00,touch_started,Browsing,5.0,,0.7482,0.2086,True,False
6,TouchFirst,2,ScreenTouch,2,user_events_20260610_165229_129.tsv,touch_started,2026-06-10 07:52:44.969894800+00:00,touch_started,Browsing,6.0,,0.7304,0.2131,True,False
6,TouchFirst,2,ScreenTouch,2,user_events_20260610_165229_129.tsv,touch_started,2026-06-10 07:52:48.717232200+00:00,touch_started,Browsing,7.0,,0.4382,0.2136,True,False
6,TouchFirst,2,ScreenTouch,2,user_events_20260610_165229_129.tsv,touch_started,2026-06-10 07:52:49.994498500+00:00,touch_started,Browsing,6.0,,0.422,0.2278,True,False
6,TouchFirst,2,ScreenTouch,2,user_events_20260610_165229_129.tsv,touch_started,2026-06-10 07:52:55.112567500+00:00,touch_started,Detail,6.0,6.0,0.5037,0.3797,True,False
6,TouchFirst,2,ScreenTouch,2,user_events_20260610_165229_129.tsv,touch_started,2026-06-10 07:52:57.063691700+00:00,touch_started,Browsing,6.0,,0.5537,0.3479,False,True
6,TouchFirst,2,ScreenTouch,2,user_events_20260610_165229_129.tsv,touch_started,2026-06-10 07:53:05.383733900+00:00,touch_started,Detail,6.0,6.0,0.5774,0.3563,True,False
6,TouchFirst,2,ScreenTouch,2,user_events_20260610_165229_129.tsv,touch_started,2026-06-10 07:53:07.602254300+00:00,touch_started,Browsing,6.0,,0.4381,0.2553,True,False
6,TouchFirst,2,ScreenTouch,2,user_events_20260610_165229_129.tsv,touch_started,2026-06-10 07:53:12.273206100+00:00,touch_started,Browsing,3.0,,0.3731,0.2361,True,False
